review_id,auteur,pays,nb_avis,note,titre,texte,date_exp,date_publi,type_avis,url
638e190c5873c1cf9fcb9c9f,Christelle M.,,1 avis,1,Il ne rembourse pas leur billet meme si tu prend l'annulation,Sa fait presque un ans que je me bat avec eux pour qu il me rembourse mes billets d'avion car ils avait annuler les vols en decembre 2021 mais toujours rienet pourtant j avais pris des billet avec annulation ....de vrai voleur cette comapgnie... plus jamais je n acheterai chez eux,,2022-12-05T18:15:08.000Z,,https://fr.trustpilot.com/reviews/638e190c5873c1cf9fcb9c9f
638b77a00b7fc02715d2c1c9,R Rb,,1 avis,1,"Bonsoir, compagnie incapable d’envoyer des bagages qu’ils on oublier de casa a Dubai","Bonsoir, 😡
Ma soeur a voyager avec la RAM il y a une semaine de paris a dubai en faisant escale à Casablanca mais les bagages sont restés à Casablanca et personne n’est compétent pour pouvoir les envoyer de Casa a Dubai. Comment trouver une solution ?
Innadmissible !!!",,2022-12-03T18:21:52.000Z,,https://fr.trustpilot.com/reviews/638b77a00b7fc02715d2c1c9
6389e6aa0b7fc02715d15a0b,Rejean Sylvie,,10 avis,1,Aucun contact possible malgré les…,"Aucun contact possible malgré les mails, courrier recommandé etc …
Réservation le 20 mai 2021 pour 2 billets Paris/Agadir AR.
Annulation le 7 juin car pandémie et hôtel d’hermétique.
Le 25 juin, le service client propose un remboursement.
Et depuis impossible d’obtenir quoi que soit.
Je demande le remboursement de 2 billets soit 715,64 euros.
Aucun contact possible pour obtenir remboursement vol
Des contacts que je ne compte plus, des mails idem, un courrier recommandé qui m’est revenu, un passage à l’agence Ram rue de la Paix qui refuse de me parler.
Réservation vol le 20 mai 2021 Paris /Agadir AR.
Annulation le 7 juin pour pandémie et hôtel Agadir fermé.
Le 25 juin la Ram me propose un remboursement et ensuite parcours du combattant.
Aucune possibilité de concrétiser ce remboursement de 2 billets soit 715,64 euros.",,2022-12-02T13:51:06.000Z,,https://fr.trustpilot.com/reviews/6389e6aa0b7fc02715d15a0b
6389e4ff0b7fc02715d15763,Michele Martin,,1 avis,1,Aucun contact possible pour obtenir remboursement vol,"Des contacts que je ne compte plus, des mails idem, un courrier recommandé qui m’est revenu, un passage à l’agence Ram rue de la Paix qui refuse de me parler.
Réservation vol le 20 mai 2021 Paris /Agadir AR.
Annulation le 7 juin pour pandémie et hôtel Agadir fermé.
Le 25 juin la Ram me propose un remboursement et ensuite parcours du combattant.
Aucune possibilité de concrétiser ce remboursement de 2 billets soit 715,64 euros.",,2022-12-02T13:43:59.000Z,,https://fr.trustpilot.com/reviews/6389e4ff0b7fc02715d15763
6381b83eb84cc27618f750fb,Sadia El hassa,,2 avis,1,Ceux sont de gros voleur .éviter de…,Ceux sont de gros voleur .éviter de partir avec cette compagnie.j attends un remboursement depuis plus d un an !!!!!!!!!!!!!!!!!ne partez jamais avec cette bande d escro,,2022-11-26T08:54:54.000Z,,https://fr.trustpilot.com/reviews/6381b83eb84cc27618f750fb
637f6f4eb84cc27618f59a4d,Kevin,,16 avis,1,Service client à revoir,Le service client fait longuement patienter pour un sujet qu'ils n'arrivent pas à résoudre. J'ai fait près de 40 minutes à expliquer la même choses sans pour autant avoir une réponse. La conseillère a transféré l'appel et l'attente a duré 10 minutes. Je n'ai pas pu attendre plus que cela. Je ne recommande pas.,,2022-11-24T15:19:10.000Z,,https://fr.trustpilot.com/reviews/637f6f4eb84cc27618f59a4d
637d4c84b84cc27618f3f7bd,shyrazeb shyrazeb,,2 avis,1,Pire compagnie aérienne,"Pire compagnie aérienne, Service Client condescendant...je les ai eu en ligne pour une reservation, un veritable cauchemar sans compter les hôtesses de l air qui sont audieuses....",,2022-11-23T00:26:12.000Z,,https://fr.trustpilot.com/reviews/637d4c84b84cc27618f3f7bd
637cd906b84cc27618f370df,R.C,,1 avis,1,"Royal Air Maroc, PIRE que tout !!","Royal Air Maroc est une compagnie qui se permet d’avancer l’horaire du départ d’un vol d’escale sans modifier le vol de départ. Donc, il faut réussir le tour de magie de partir de Marrakech à 10h00 du matin quand le second vol depuis Casablanca est avancé à 8h00.
C’est digne d’un spectacle comique du Djamel Show mais ce n’est guère amusant quand vous payez presque 500€ pour rien. En clou du spectacle comme il ne s’agit ni d’un retard, ni d’une annulation, vous n’êtes pas assuré par votre carte bancaire. Et bien sûr, la compagnie RAM ne vous remboursera pas, ni ne répondra à vos réclamations alors qu’ils revendent certainement vos places. La double billetterie en toute impunité !! Plus jamais je voyage avec de pareils non-professionnels !!",,2022-11-22T16:13:26.000Z,,https://fr.trustpilot.com/reviews/637cd906b84cc27618f370df
63765484252cba2c02dbb2b5,Guy311,,4 avis,1,COVID billets non remboursés,"J'ai acheté 2 billets NICE DAKAR A/R le 14 décembre 2021 pour un vol le 6 janvier 2022 et un retour le 27 janvier sur le site d'AIR MAROC annulés suite au COVID
Pour un remboursement j'ai fait un Ticket 01720824
au mois de février 2022 malgré les promesses d'AIR MAROC je n'ai pas été remboursé !!!!",,2022-11-17T17:34:28.000Z,,https://fr.trustpilot.com/reviews/63765484252cba2c02dbb2b5
63713c23b84cc27618eac11c,Farida Arif,,3 avis,1,La Royal Air Maroc a toujours été une…,"La Royal Air Maroc a toujours été une mauvaise compagnie , mais aujourd'hui c'est carrément une bande d""escrots , je constate un nombre impressionnant de clients attendent toujours qu'on leur rembourse leur bons à valoir que la RAM avait promis de rembourser à leur échéance .
Je suis dans leur cas pour un bon à valoir qui expiré le 01/06/2022 ( réservation L8ANFN ) . Toutes mes réclamations sont restées sans réponses .
Je dis à tous les voyageurs : en cas de problème la Royal Air Maroc niera toute relations avec vous . Une fois avez payé voyre billet , vous n'exitez plus .
A bon entendeurs ,salut .",,2022-11-13T20:49:07.000Z,,https://fr.trustpilot.com/reviews/63713c23b84cc27618eac11c
636f5c37b84cc27618e99900,Mahja Nait Barka,,4 avis,1,On peut en parler de la nullité de la RAM ?,"On peut en parler de la nullité de cette compagnie aérienne ? Je m'étais jurée de ne plus voyager avec eux, mais j'étais coincée, j'ai réservé un Malaga > Casablanca pour le 11 novembre (ticket 147 2419361896). Ca m'a coûté plus de 3500 DH (oui oui, pour 1 heure de vol) et ce matin, je m'aperçois que la compagnie a débité mon compte DEUX FOIS (oui, parce que je ne vous ai pas dit, le site de cette compagnie est si nulle que quand vous payez, neuf fois sur dix vous courrez le risque d'être débité même si, juste après, vous avez une page d'erreur. Et bien sûr, vous ne recevez pas d'accusé de réception de ce paiement, alors vous recommencez haha....). Le problème, c'est que ça pourrait être exceptionnel, mais ça arrive tout le temps, et quand vous voulez réclamer, on vous demande de remplir un formulaire de réclamation qui est une bouteille à la mer vu que 2 semaines plus tard, toujours pas de nouvelles. Alors vous appelez le call center, personne n'a vu votre réclamation, on vous demande de remplir à nouveau le formulaire, et rebelotte un mois plus tard. Au final, ma dernière réclamation a été remboursée sept mois plus tard... Le plus beau pays du monde mérite la pire compagnie aérienne du monde, n'est-ce pas...",,2022-11-12T10:41:27.000Z,,https://fr.trustpilot.com/reviews/636f5c37b84cc27618e99900
636f574a252cba2c02d665ce,El mouzzaki,,1 avis,1,Non remboursement des billets,"Bonjour, j’ai pris 3 billets pour l’été 2020. Royal air maroc a annulé les billets à cause du Covid et m’informe que j’aurai un avoir et que si je n’utilisais pas cet avoir je serai remboursé. À ce jour je n’ai rien. J’ai plusieurs mails, réclamation et appels. Je n’ai toujours pas été remboursé.
C’est honteux.
N° Requête : 01920526 | Référence : ref:_00D24JNjx._500084cY1l6:ref",,2022-11-12T10:20:26.000Z,,https://fr.trustpilot.com/reviews/636f574a252cba2c02d665ce
636e93e6252cba2c02d6111d,Sylviane Cortial,,3 avis,5,Royal Air Maroc remboursement immediat 22…,"Royal Air Maroc a annulé mon vol du 22 novembre Montréal Casablanca pour le repousser au 23 novembre.
La date différée ne me convenait pas. J'ai annulé mon billet et ai été remboursée dans la semaine.",,2022-11-11T20:26:46.000Z,,https://fr.trustpilot.com/reviews/636e93e6252cba2c02d6111d
63683ff9252cba2c02d0e406,PATRICE,,12 avis,1,Vol AT648 pitoyable,Prise en charge au départ dr Marrakech médiocre. Vous récupérer vos valises ouvertes et cassées. Vol retardé de plus d'1 sans vous en avertir. Pas d'excuse aucun respect pour le client,,2022-11-07T01:15:05.000Z,,https://fr.trustpilot.com/reviews/63683ff9252cba2c02d0e406
6360c74b252cba2c02cb7f78,Raphaelle Mikulski,,1 avis,1,Voilà maintenant plus d un an que j…,"Voilà maintenant plus d un an que j attends d être remboursée à la suite d un vol annulé par la compagnie Royal Air Maroc. Ces derniers m'ont envoyé (en plus d'un an) deux réponses à mes nombreuses relances pour me dire qu'ils allaient effectivement me rembourser, j attends toujours... C est inadmissible.",,2022-11-01T09:14:19.000Z,,https://fr.trustpilot.com/reviews/6360c74b252cba2c02cb7f78
6358f8e58056669a30ab9234,utilisateur,,2 avis,1,Tout simplement un escroquerie,"Tout simplement un escroquerie à peine déguisée. Billet réservé 3 mois à l'avance pour un Montpellier-Casablanca, une semaine plus tard la compagnie RAM m'avance mon vol de 2 jours ! Impossible pour moi de prendre l'avion 2j plus tôt, je demande donc l'annulation de mon billet et le remboursement le 06 juillet 2022. Aujourd'hui 26 octobre 2022 je n'ai toujours pas revu le moindre euros de ma réservation après plusieurs dizaines de réclamations, de coup de fils et de messages électroniques.
Les interlocuteurs téléphoniques, lorsqu'ils répondent (par miracle, en moyenne 50 minute en attente avant d'avoir quelqu'un au téléphone), m'indiquent que mon dossier est en cours de traitement mais sont incapables de me donner une date de remboursement, et ce malgré le fait que les conditions générales de ventes stipulent précisément que l'annulation ou la modification d'un billet par la compagnie donne lieu à un remboursement si le client le souhaite.
Connaissant de nombreuses personnes dans mon cas et au vu des autres commentaires, ceci n'est pas un cas isolé mais bien une politique d'entreprise qui au mieux leur permet de gérer une trésorerie confortable, et au pire témoigne d'une pratique d'escroquerie généralisée.",,2022-10-26T11:07:49.000Z,,https://fr.trustpilot.com/reviews/6358f8e58056669a30ab9234
6353e215276a7fd30bd78109,Youness Zangui,,2 avis,1,La compagnie Royal aire maroc à éviter !,"La compagnie Royal aire maroc a éviter, au checking nous disent qu’il n’y a plus de place, ils se sont moqué de nous, ils nous ont donné un vol 5h plus tard, ils disent que c’est normal ce genre de chose, en plus ils ne remboursement jamais, évitez cette compagnie, ils sont malhonnêtes!",,2022-10-22T14:29:09.000Z,,https://fr.trustpilot.com/reviews/6353e215276a7fd30bd78109
635396ef276a7fd30bd74485,ribier,,10 avis,1,"RAM service client, un des plus mauvais jamais rencontré","Voici mon retour concernant mon voyage au Sénégal du 7 mai 2022 au 13 mai , en effet lors du départ le 13 mai 2022 par Air Senegal, le vol est parti à 3h50 avec quasiment 1/2 heure de retard pour finalement atterrir avec moins de 10min de retard à Casablanca.
Arrivée à Casablanca aux alentours de 7h50 nous avons tout de suite été redirigé vers le comptoir afin d'avoir nos billets, mais une fois arrivé au comptoir on nous a demandé de nous mettre sur le côté et empecher d'avoir acces après plus de 15 minutes on nous a dit que c'était trop tard car les portes étaient fermées et que nous ne pouvions pas embarquer, ce qui était faux.
J'ai essayé à parler à des responsables, rien à faire
J'ai demandé des billets de retard et on m'a dit que cela n'était pas possible de fournir nous le moindre justificatif.
Royal Air Maroc à trouver une solution après plus de 2 heures et quelques esclandre, ils nous ont finalement fais le nécessaire pour nous rerouté et sur un autre vol, il a fallu faire des pieds et des mains mais finalement nous avons pris avec les 27 personnes présentes le vol AT788 départ 13h35 et arrivé à Paris 17h30 au lieu des 12h40 prévu à l'origine soit plus de 5 heures de retard.
J'ai ouvert une réclamation à RAM le 16 mai: relancer tous les mois voir les 15 jours , toujours la même réponse en cours de traitement, nous avons fait une relance, faut attendre et finalement le 17 Octobre, après 6 mois:
""C’est avec la plus grande attention que nous avons pris connaissance de votre requête N° 01929082.
Les investigations menées par nos soins ont révélé que votre Vol initial HC331 du 13/05/2022 est opéré par la compagnie aérienne «AIR SENEGAL». A cet effet, nous vous invitons à prendre contact avec cette dernière, seule habilitée à répondre à votre requête.
Nous vous prions d’accepter, Cher M. Luc RIBIER, l’expression de notre sincère considération et espérons vous revoir bientôt sur nos lignes.""
Ce qui est ce moqué du monde car c'est eux qui nous ont bloqué et Air Senegal eux m'on répondu depuis 3 mois......
Service client parmi les plus mauvais rencontré, aucun respect du client",,2022-10-22T09:08:31.000Z,,https://fr.trustpilot.com/reviews/635396ef276a7fd30bd74485
6345e5b59b12f67dfede8911,Maeva,,8 avis,1,Ils refusent de m'aider à avoir mon remboursement,"J'essaie depuis des mois d'obtenir un remboursement ils me disent de le réclamer à Expedia avec qui j'ai fais la réservation, ok je comprends. Mais quand expedia les contacte pour avoir des infos sur mon éligibilité au remboursement et sur les conditions ils ne répondent pas à expedia donc résultat mon remboursement est bloqué !!!! J'ai payé plus de 300€ et je ne peux pas les récupérer tout ça parce que RAM ne répond pas aux emails de Expedia super ! Et le pire c'est que expedia m'as dit être arrivé à avoir RAM au téléphone le 7 octobre ils m'ont même donné le nom de l'agent chez RAM et l'heure exacte, et l'agent aurait dit à expedia que je n'ai pas le droit au remboursement alors que moi quand je les appelle ils me disent ""si si vous avez droit au remboursement faites la réclamation à expedia ils vont vous rembourser"" mais je n'ai aucune preuve écrite de ça ! C'est un cercle vicieux horrible ! En fait moi ils me disent que j'ai droit au remboursement mais en même temps ils empêchent expedia de me rembourser en leur disant à eux que je n'y ai pas droit au téléphone et en ne répondant pas à leur mail je n'ai même pas de preuve écrite, expedia me dit que RAM ne répond pas à leur mails qu'ils ont envoyé 6 mails sans réponse donc mon remboursement est bloqué tant qu'ils ne reçoivent pas de preuve écrite de la part de RAM qui leur confirme que j'ai bien droit à mon remboursement ! Je vais déposer plainte demain en espérant que la justice m'aide à récupérer mon argent..",,2022-10-11T23:52:53.000Z,,https://fr.trustpilot.com/reviews/6345e5b59b12f67dfede8911
6344fa4d9b12f67dfedd976b,Ibrahim,,1 avis,1,Voyage de Casa à New-York et de…,"Voyage de Casa à New-York et de Montréal à Casa
- Multimédia ne fonctionne pas dans les deux vols
- Toilette très sale
- Vol très inconfortable
- Prix excessivement cher",,2022-10-11T07:08:29.000Z,,https://fr.trustpilot.com/reviews/6344fa4d9b12f67dfedd976b
633ee30f350baeeabe629af1,Jacques Mimin,,7 avis,1,A ts les internautes agissez,"A ts les internautes
Royal Air Maroc comme vous le soulignez tous ne rembourse JAMAIS ...mais pour des raisons d image adhère au "" mediateur du tourisme "" qui lui impose de respecter la Loi. Je l ai saisi suite à l annulation de mon vol paris agadir à Noël dernier frontières fermées. Je viens d être remboursé...dossier un peu lourd long mais super efficace et gratuit.
Air Austral a le même comportement j ai obtenu 3 interventions positives du médiateur...
Donc n hésitez pas tout est sur internet.
Je dois à l honnêteté de préciser qu à 72 ans avec mon épouse nous avons sans doute fait près d une centaine d A/R France Maroc...j y ai fait de nombreuses missions de conseil ...voyages essentiellement sur Royal Air Maroc sans aucun pb...personnel très sympathique ....la question aujourd'hui non respect de la loi organisée pas les dirigeants...",,2022-10-06T16:15:43.000Z,,https://fr.trustpilot.com/reviews/633ee30f350baeeabe629af1
633e9d9e4a5fff53cad7f069,moi pp,,3 avis,1,ARNAQUE,"J'ai réservé un paris agadir en classe affaires au mois de mai pour le 1 septembre
Sauf que le vol a été operé par nouvelair qui ne dispose pas de classe affaires et pourtant sur le mail informel il est dit ""dans des conditions de qualité et de securité aux normes RAM""
Je n'ai pas eu la qualité pour laquelle j'avais réservé et RAM EST TOTALEMENT RESPONSABLE DE LA SITUATION
J'ai donc payé un billet classe affaires et me retrouve en classe eco
Je demande donc désespérément par nombre de mails de me rembourser la différence voir un avoir
mais aucunes réponses du service clients",,2022-10-06T11:19:26.000Z,,https://fr.trustpilot.com/reviews/633e9d9e4a5fff53cad7f069
632d8ed6c17abd5d3c377eba,marie léa tofeko,,2 avis,1,Compagnie à bannir..,"Compagnie à bannir... suite à un retard de vol à cause des intempéries, correspondance de casablanca loupée. 2 jours d escale forcée sur Casablanca, on me donne finalement une chambre au bout de 5 h d attente avec offert par la compagnie un sandwich e midi et un sandwich le soir.... epart le 21, et arrivée sur Bordeaux sans bagages.. ils ont perdu.mes 2 bagages en soute. Je suis écœuré par cette compagnie.",,2022-09-23T12:47:50.000Z,,https://fr.trustpilot.com/reviews/632d8ed6c17abd5d3c377eba
632889046a3e1ed2c3d6df18,Elodie Frey,,1 avis,1,A fuir !,"A fuir !! Vols extrêmement chers pas fiable, frais de changement exorbitant. Easyjet ou Transavia sont certes plus chers mais cela n'a pas de prix d'éviter les problèmes.",,2022-09-19T17:21:40.000Z,,https://fr.trustpilot.com/reviews/632889046a3e1ed2c3d6df18
632640696a3e1ed2c3d5b44f,tarik bakkali,,2 avis,1,Compagnie à éviter,"Vol annulé non remboursé (j'attends depuis un an et demi) escale pour remplir l'avion non annoncé, j'ai dû annuler car mes plans étaient perturbé.
Ils font tous pour faire fuir leurs clients",,2022-09-17T23:47:21.000Z,,https://fr.trustpilot.com/reviews/632640696a3e1ed2c3d5b44f
6325bbd66a3e1ed2c3d55c65,Mme FRANCOISE PICHON,,4 avis,1,RAM à fuir,"Deux ans et demi après que Royal Air Maroc nous ait annulé notre vol, nous n'avons toujours pas été remboursés. Ce n'est pas faute de les avoir relancés. Nous n'acheterons plus jamais de vols à cette compagnie !",,2022-09-17T14:21:42.000Z,,https://fr.trustpilot.com/reviews/6325bbd66a3e1ed2c3d55c65
631dc6ac7f7a8621ee588e76,Emiele Agbessi,,4 avis,1,JE DÉCONSEILLE FORTEMENT !!!!!!,"JE DÉCONSEILLE FORTEMENT !!!!!!

J’ai voyagé avec cette compagnie juillet dernier pour un long vol avec escale. J’ai dû changer 4x de place dans le premier vol parce qu’un monsieur voulais être à côté de sa famille et que la compagnie avait fait une erreure de place. Ensuite 9h de vol sans ecouteurs pour utiliser leur écrans, ils n en distribuent pas comme dans les autres compagnies! “Non madame c est pour les longs vols”….. je faisais un vol de 9h, pas compris.
Deuxième avion à prendre à partir de Casablanca vers Cotonou : MINUSCULE! On ne pouvait même pas tendre nos jambes.
Je vous déconseille la nourriture ! Vraiment pas bonne.

Mes bagages sont arrivés pratiquement 1 semaine en retard, dedans se trouvaient mes médicaments et autres.

Des semaines que je contacte le service après vente pour récupérer un document que mon assurance me demande, et pourtant rien avance !!!! Ils me font tourner en rond, me redemande plusieurs fois les mêmes questions, après 4 semaines me demande de renvoyer cette requête vers un autre service qui n’est pas accessible. PLUS JAMAIS cette compagnie c’est inadmissible.",,2022-09-11T13:29:49.000Z,,https://fr.trustpilot.com/reviews/631dc6ac7f7a8621ee588e76
631c7c2f6a3e1ed2c3cf1dca,Ismine,,1 avis,1,"La RAM ne respecte ni ses clients, ni ses engagements","Voilà deux ans que je tente de me faire rembourser deux aller/retour Paris-Marrakech ainsi qu'un vol interne Marrakech/Ouarzazate, vols supprimés pendant la pandémie. Alors que la compagnie Transavia a procédé au remboursement dans les jours suivant l'annulation, la compagnie Royal Air Maroc a la malhonnêteté de nous faire croire qu'elle s'occupe de ce remboursement, comme me l'indique un dernier mail daté du 1er septembre, resté sans effet à ce jour. C'est une véritable honte.",,2022-09-10T13:59:44.000Z,,https://fr.trustpilot.com/reviews/631c7c2f6a3e1ed2c3cf1dca
6319f7617f7a8621ee5649a9,Kim B.S.,,2 avis,1,Billets de retour payés en double…,"Billets de retour payés en double pendant le confinement .
Réclamations faites depuis 2020 par mail plusieurs fois, aucune réponse.
Plus de 60 appels effectués, le service client qui ne sait que mentir effrontément en nous promettant un bon d’achat et un remboursement.. «  vous inquiétez pas vous recevrez par mail votre avoir… »
Vous n’êtes formés qu’à mentir et vous êtes des voleurs (+ 1000€!!)
Vous êtes hors la loi!
C’est une honte pour l’image de notre pays d’origine..
Fuyez les…
La pire expérience de ma vie avec une compagnie aérienne.",,2022-09-08T16:08:33.000Z,,https://fr.trustpilot.com/reviews/6319f7617f7a8621ee5649a9
63122d8f6a3e1ed2c3c80576,Camille Pilliard,,1 avis,1,Service client catastrophique,"Le service client de la RAM est catastrophique : pas de suivi, délais extrêmement longs,aucune réponse personnalisée. J’ai appelé des dizaines de fois sans aucune réponse efficace ou pour entendre le même discours pour la dixième fois (« vous allez recevoir une réponse par e-mail » « vous sera remboursé sous 72h »). Or je n’ai toujours pas été remboursée ni reçu de mail précis.
A fuir",,2022-09-02T18:21:35.000Z,,https://fr.trustpilot.com/reviews/63122d8f6a3e1ed2c3c80576
630b162f6a3e1ed2c3c2b472,david loireso,,2 avis,1,Vol AT774 le 27 /08/22 le chauffeur de…,Vol AT774 le 27 /08/22 le chauffeur de bus a fermé les porte deux fois sur ma fille je suis allée le voir je voulait mètre une claque je les insultes le superviseur et venue il aurait du e virer ceux chauffeur je pense que c est un homme raciste il n est pas les français il devrait pas conduire de bus ce sont du personnel incompétent qui travail à l aéroports de casa c et une grand responsabilité.. après on rentre dans l avion le siège numéro 22 impossible de l utiliser il y a une étiquette qui marque siège inutilisable c une honte de payé des billets à plus de 700 euro et de voir ce genre de comportement venant d une compagnie nationale royale air Maroc,,2022-08-28T09:16:00.000Z,,https://fr.trustpilot.com/reviews/630b162f6a3e1ed2c3c2b472
630889a77f7a8621ee49f5eb,ddugenetay,,5 avis,1,Galère de modif de billets…,Nous avons payé en avril 14 billets pour Marrakech et a aucun moment il est précisé qu’il faut saisir tous les prénoms des voyageurs. Je souhaite donc depuis 4 mois faire un complément de prénom sur les billets. La réclamation et joindre le call center s’avèrent difficiles et pour l’instant ma demande n’a toujours pas de réponse ni de solution. Cette compagnie n’a quasi pas d’agence en France et ne travaille quasiment que par call center. Le moindre problème s’avère être une galère. Compagnie à fuir à tous prix,,2022-08-26T10:51:51.000Z,,https://fr.trustpilot.com/reviews/630889a77f7a8621ee49f5eb
63034649142fce1f4500efa2,Sarah,,1 avis,1,Repas royal air maroc,"Je trouve cela très dommage de payer un billet d'avion très cher pour avoir un repas très très très décevant, froid, comparé aux repas chauds proposés les années précédentes",,2022-08-22T11:03:05.000Z,,https://fr.trustpilot.com/reviews/63034649142fce1f4500efa2
63029d357e1f0c3dc2e5c83b,Yan,,2 avis,1,Triste expérience,"Comment vous résumer la chose simplement? Disons que si vous souhaitez prendre un vol à l'heure, sans que vos bagages ne soient perdus sans un minimum d'explications pour vous rassurer, avec un équipage témoignant du même respect aussi bien sur les trajets Pays européen -> maroc que sur les trajets Maroc -> Autre pays africain, en somme sans avoir l'impression de passer à nouveau le Bac, évitez de dépenser votre argent durement gagné dans l'achat de billets de cette compagnie. Vous dépenserez surement plus avec d'autres compagnies, mais cela en vaudra la peine.

Ps: Si j'avais lu les autres avis avant, j'aurais évité. Ne faites pas comme moi. Bon voyage!",,2022-08-21T23:01:41.000Z,,https://fr.trustpilot.com/reviews/63029d357e1f0c3dc2e5c83b
63027d257e1f0c3dc2e5b3b7,Tahiri FatimaZohra,,3 avis,1,Absence de professionalisme,"Absence de professionalisme, personnel hautain, bouffe mer-dique, avion sale, service nul, pour des billets extrêmement chers!",,2022-08-21T20:44:53.000Z,,https://fr.trustpilot.com/reviews/63027d257e1f0c3dc2e5b3b7
62ffa4c37e1f0c3dc2e4081e,célia boni,,3 avis,1,Mon vol a été annulé à cause du…,"Mon vol a été annulé à cause du Covid-19
J’ai envoyé des dizaines de mail et appelé pour mon remboursement je n’ai jamais eu de réponse 800 euros qu’ils ne veulent pas me rendre.

Si vous vous rendez en agence c’est pire.
Le manager est désagréable limite raciste et menace d’appelé la sécurité des que vous demande des explications.

Inadmissible.!!!!

Des voleurs !!!!!",,2022-08-19T16:57:08.000Z,,https://fr.trustpilot.com/reviews/62ffa4c37e1f0c3dc2e4081e
62fa3ff68000af4a885ec991,Celine,,15 avis,1,Voleur et menteur,"Voleur et menteur ! J attend un remboursement depuis le 30 décembre 2021. La compagnie aérienne dit avoir rembourse le 20/07/22 opodo. Par mail Opodo me dit que je serais rembourse d ici 7 a 180 jours ( de nos jours les remboursements prennent a peine 7 jours arrêtez de nous prendre pour des c.....). Au téléphone Opodo nous dit ne pas avoir été rembourse. Depuis que je met des ais ici ils ont bloqué mon compte sur leur applications. On va les attaque en justice avec un collectif , le groupe est sur Facebook. Jetez y un coup d'œil avant d a jeter chez eux, ils ne remboursent pas les clients. Fuiyez !!!

Date de l'expérience: 15 août 2022",,2022-08-15T14:45:42.000Z,,https://fr.trustpilot.com/reviews/62fa3ff68000af4a885ec991
62f697088000af4a885cb6a4,Ilham,,1 avis,5,Tres agréablement surprise,"J’étais très septique suite aux avis que j’avais lu avant de prendre ce vol qui était pour moi une première fois avec cette compagnie mais finalement j’ai été très agréablement surprise , personnel super gentil serviable à fond . La nourriture donnée est aussi incroyable je m’attendais à tout sauf sa n’écoutez pas les commentaires négatifs et foncez les yeux fermés .",,2022-08-12T20:08:08.000Z,,https://fr.trustpilot.com/reviews/62f697088000af4a885cb6a4
62f3a6324c35e69ec528f479,Nia,,1 avis,1,SAV ROYAL AIR MAROC INCOMPETENT AU…,"SAV ROYAL AIR MAROC INCOMPETENT AU POSSIBLE et IRRESPECTUEUX !!!!!
Je n'ai JAMIAS vu ça.
Ils n'avaient pas de solution à me proposer et ont fini par me raccrocher au nez !
ATTENTION :
SI ON NE PREND PAS L'ALLER ILS ANNULENT LE RETOUR AUTOMATIQUEMENT. J'appelle ça du VOL.
Prenez tout sauf cette compagnie !",,2022-08-10T14:36:03.000Z,,https://fr.trustpilot.com/reviews/62f3a6324c35e69ec528f479
62ebd6ea4c35e69ec5236820,Jean Marc Andreani,,7 avis,1,Sandwich rassis à bord !,"Cela fait 49 ans que je prends la RAM.
Cette année les prix ont énormément augmenté mais en plus on nous a servi des sandwichs rassis à bord !!!!! C’est lamentable, d’autant plus que la veille j’ai appelé pour demander des plateaux repas enfants et on m’a dit pas de problème !",,2022-08-04T16:25:46.000Z,,https://fr.trustpilot.com/reviews/62ebd6ea4c35e69ec5236820
62e7900d4c35e69ec51fa2eb,F. B.,,4 avis,1,Si vous êtes une personne handicapée à…,"Si vous êtes une personne handicapée à mobilité réduite, ne prenez surtout pas la RAM, vous serez maltraité et surtout ne payez jamais vos sièges. Cela ne sert à rien et vous coûte un supplément. Ils s'en fichent que vous soyez accompagnant d'une personne en situation de handicap. Les hôtesses sont désagréables!
Je n'ai jamais vu ça.
Les services ne valent absolument pas le prix que nous payons;
Ils changent les horaires comme ils veulent, ils ont du retard sans se soucier du préjudice sur les personnes qui voyagent surtout quand on un handicap.
C'était ma dernière expérience avec la RAM.",,2022-08-01T10:34:21.000Z,,https://fr.trustpilot.com/reviews/62e7900d4c35e69ec51fa2eb
62e40fef4c35e69ec51db0fb,Farida Y,,1 avis,1,Annulation covid pas de remboursement,"Mon vol ayant été annulé en juin 2020 à cause du covid, cela fait 2 ans que je demande à la RAM de me rembourser, sans succès. J’ai payé plus de 600 euros et je n’ai aucune réponse à mes mails, appels.",,2022-07-29T18:50:55.000Z,,https://fr.trustpilot.com/reviews/62e40fef4c35e69ec51db0fb
